Volatility 3 Framework 2.7.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
4	System	0xfa8002c00280	0x3b4	Process	0x2a	svchost.exe Pid 868
4	System	0xfa8002ba0b00	0x3b8	Process	0x28	svchost.exe Pid 744
4	System	0xfa8002c5c680	0x3bc	Process	0x2a	svchost.exe Pid 964
4	System	0xfa8002c52710	0x3c0	Process	0x2a	svchost.exe Pid 920
4	System	0xfa8002c00280	0x3c4	Process	0x2a	svchost.exe Pid 868
4	System	0xfa8002c00280	0x3cc	Process	0x2a	svchost.exe Pid 868
4	System	0xfa8002c92f20	0x3d0	File	0x120089	\Device\HarddiskVolume2\Windows\CSC
4	System	0xfa8002c885b0	0x3d4	File	0x120089	\Device\HarddiskVolume2\Windows\CSC\v2.0.6
4	System	0xfa80020eaa90	0x3d8	File	0x12019f	\Device\HarddiskVolume2\Windows\CSC\v2.0.6\temp
4	System	0xfa8002c88460	0x3dc	File	0x12019f	\Device\HarddiskVolume2\Windows\CSC\v2.0.6\pq
4	System	0xfa8002c93dd0	0x3e0	File	0x100081	\Device\HarddiskVolume2旿
4	System	0xfa8002c94f20	0x3e4	File	0x120089	\Device\HarddiskVolume2\Windows\CSC\v2.0.6\namespace
4	System	0xfa8002c94530	0x3e8	Thread	0x1fffff	Tid 312 Pid 4
4	System	0xfa8002c95060	0x3ec	Thread	0x1fffff	Tid 320 Pid 4
4	System	0xfa8002c95d80	0x3f0	File	0x100001	\Device\HarddiskVolume2昄
4	System	0xf8a000e63de0	0x3f4	Key	0x2001f	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\GROUP POLICY\STATE\MACHINE
4	System	0xfa8002c39220	0x3f8	Event	0x1f0003	
4	System	0xfa8002c52710	0x3fc	Process	0x2a	svchost.exe Pid 920
4	System	0xfa8002245880	0x404	Event	0x1f0003	
4	System	0xfa80022679b0	0x408	Process	0x2a	svchost.exe Pid 1000
4	System	0xfa8002b10130	0x40c	Event	0x1f0003	DwmComposedEvent_1
4	System	0xfa8002c5c680	0x410	Process	0x2a	svchost.exe Pid 964
4	System	0xfa8002ce0070	0x414	ALPC Port	0x1f0001	
4	System	0xfa8002d15b00	0x418	Process	0x2a	spoolsv.exe Pid 1120
4	System	0xf8a000e9e060	0x41c	Token	0xf01ff	
4	System	0xf8a001175ea0	0x420	Directory	0xf000f	Http
4	System	0xfa8002d07b50	0x424	Thread	0x1fffff	Tid 1112 Pid 4
4	System	0xfa8000cb75c0	0x428	Event	0x1	LowMemoryCondition
4	System	0xfa8002d06b50	0x42c	Thread	0x1fffff	Tid 1108 Pid 4
4	System	0xfa8002d08b50	0x430	Thread	0x1fffff	Tid 1116 Pid 4
4	System	0xf8a00116b470	0x434	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\HTTP\PARAMETERS\URLACLINFO
4	System	0xfa8002d15b00	0x438	Process	0x2a	spoolsv.exe Pid 1120
4	System	0xfa8002d4f9b0	0x43c	Process	0x2a	svchost.exe Pid 1156
4	System	0xf8a00118e060	0x440	Token	0xe	
4	System	0xfa8002d15b00	0x444	Process	0x2a	spoolsv.exe Pid 1120
4	System	0xfa8002cda370	0x448	ALPC Port	0x1f0001	
4	System	0xf8a00110b060	0x450	Token	0xe	
4	System	0xf8a00110d060	0x454	Token	0xe	
4	System	0xf8a001124060	0x458	Token	0xe	
4	System	0xf8a00113f060	0x45c	Token	0xe	
4	System	0xf8a001130060	0x460	Token	0xe	
4	System	0xf8a001132060	0x464	Token	0xe	
4	System	0xf8a00115b060	0x468	Token	0xe	
4	System	0xf8a00115f060	0x46c	Token	0xe	
4	System	0xfa80022679b0	0x470	Process	0x2a	svchost.exe Pid 1000
4	System	0xfa8002cca110	0x474	File	0x120116	\Device\Mup
4	System	0xfa8002cd6760	0x478	Event	0x100003	LanmanServerAnnounceEvent
4	System	0xfa8002d2d060	0x47c	Process	0x2a	svchost.exe Pid 1348
4	System	0xfa8002cd4360	0x480	Thread	0x0	Tid 1192 Pid 4
4	System	0xfa8002da9aa0	0x484	File	0x120116	\Device\Mup
4	System	0xfa8002d4f9b0	0x488	Process	0x2a	svchost.exe Pid 1156
4	System	0xfa8002d2f060	0x48c	Process	0x2a	svchost.exe Pid 1268
4	System	0xfa8002d2f060	0x490	Process	0x2a	svchost.exe Pid 1268
4	System	0xfa8002d2f060	0x494	Process	0x28	svchost.exe Pid 1268
4	System	0xfa8002d4f9b0	0x498	Process	0x28	svchost.exe Pid 1156
4	System	0xfa8002d2d060	0x49c	Process	0x2a	svchost.exe Pid 1348
4	System	0xfa8002d20c80	0x4a0	File	0x13008b	\Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDiagtrack-Listener.etl
4	System	0xf8a00000cda0	0x4a4	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS\INTERFACES\{2C53154B-50EA-437C-ACC6-884ECB191279}
4	System	0xf8a00000cf30	0x4a8	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS
4	System	0xfa8002c00280	0x4ac	Process	0x2a	svchost.exe Pid 868
4	System	0xf8a00000c710	0x4b0	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS\INTERFACES\{846EE342-7039-11DE-9D20-806E6F6E6963}
4	System	0xf8a000009430	0x4b4	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS\INTERFACES\{32175E0B-993E-4AD9-9E70-31DF9E754F13}
4	System	0xf8a00000c820	0x4b8	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS\PERSISTENTROUTES
4	System	0xfa8000d78b00	0x4bc	Process	0x2a	VGAuthService. Pid 1412
4	System	0xfa8002d2d060	0x4c0	Process	0x2a	svchost.exe Pid 1348
4	System	0xfa8002e2e9b0	0x4c4	Process	0x2a	vmtoolsd.exe Pid 1468
4	System	0xfa8002db6b00	0x4c8	Process	0x2a	vm3dservice.ex Pid 1440
4	System	0xfa8000d78b00	0x4cc	Process	0x2a	VGAuthService. Pid 1412
4	System	0xfa8002db6b00	0x4d0	Process	0x2a	vm3dservice.ex Pid 1440
4	System	0xfa8002c5c680	0x4d4	Process	0x2a	svchost.exe Pid 964
4	System	0xfa8002d2d060	0x4d8	Process	0x2a	svchost.exe Pid 1348
4	System	0xfa8002e4a720	0x4dc	File	0x12019f	\Device\NamedPipe\
4	System	0xfa8002d2d060	0x4e0	Process	0x2a	svchost.exe Pid 1348
4	System	0xfa8002d2d060	0x4e4	Process	0x2a	svchost.exe Pid 1348
4	System	0xfa8002d2d060	0x4e8	Process	0x2a	svchost.exe Pid 1348
4	System	0xfa8002d2d060	0x4ec	Process	0x2a	svchost.exe Pid 1348
4	System	0xfa8002ed76e0	0x4f0	File	0x12019f	\Device\NamedPipe\
4	System	0xf8a001496060	0x4f4	Token	0x20f01ff	
4	System	0xfa8002ed8050	0x4f8	ALPC Port	0x1f0001	
4	System	0xf8a001497040	0x4fc	Token	0xe	
4	System	0xfa8002d2d060	0x500	Process	0x2a	svchost.exe Pid 1348
4	System	0xf8a00132d8b0	0x504	Token	0xf01ff	
4	System	0xfa8002d2d060	0x508	Process	0x2a	svchost.exe Pid 1348
4	System	0xfa8002d2d060	0x50c	Process	0x2a	svchost.exe Pid 1348
4	System	0xfa8002d2d060	0x510	Process	0x2a	svchost.exe Pid 1348
4	System	0xfa8003007b00	0x514	Process	0x2a	msdtc.exe Pid 1960
4	System	0xfa8002ad8b00	0x518	Process	0x28	services.exe Pid 508
4	System	0xf8a0020a4960	0x51c	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\OBJECTTABLE\95
4	System	0xfa8002f69e60	0x520	ALPC Port	0x1f0001	
4	System	0xfa8002eef900	0x524	File	0x120116	\Device\Mup
4	System	0xf8a002ba5170	0x528	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\OBJECTTABLE\A0
4	System	0xfa8002f58b00	0x52c	Process	0x2a	svchost.exe Pid 1724
4	System	0xf8a0016b8040	0x530	Token	0xe	
4	System	0xfa8000d3bcf0	0x534	File	0x13008b	\Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTMsMpPsSession7.etl
4	System	0xfa8002c5c680	0x538	Process	0x2a	svchost.exe Pid 964
4	System	0xf8a001129060	0x53c	Token	0xf01ff	
4	System	0xf8a0031ea060	0x540	Token	0xf01ff	
4	System	0xfa8001d22b00	0x544	Process	0x2a	tasksche.exe Pid 1792
4	System	0xfa80027fbf20	0x54c	File	0x2000003	\Device\HarddiskVolume2\Users\Analyst\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1
4	System	0xfa8002fd9070	0x554	File	0x2020003	\Device\HarddiskVolume2\Users\Analyst\AppData\Local\Microsoft\Windows\UsrClass.dat
4	System	0xf8a0022d5060	0x558	Token	0xf01ff	
4	System	0xfa8002b87520	0x55c	File	0x12019f	\Device\HarddiskVolume2\Users\Analyst\AppData\Local\Microsoft\Windows\UsrClass.dat{ccef6b12-10cb-11ee-b5f0-90e8682d3ffa}.TM.blf
4	System	0xfa8000ea6a00	0x560	Process	0x28	svchost.exe Pid 608
4	System	0xfa8002c888d0	0x564	TmTm	0xf003f	
4	System	0xfa8002c5c680	0x568	Process	0x1fffff	svchost.exe Pid 964
4	System	0xfa8001a7a370	0x56c	TmRm	0x1f007f	
4	System	0xfa8002d2d060	0x570	Process	0x2a	svchost.exe Pid 1348
4	System	0xfa8002b86340	0x574	File	0x12019f	\Device\clfs\Device\HarddiskVolume2\Users\Analyst\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TM
4	System	0xfa8002d2d060	0x578	Process	0x2a	svchost.exe Pid 1348
4	System	0xfa8002b0d660	0x57c	File	0x12019f	\Device\clfs\Device\HarddiskVolume2\Users\Analyst\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TM
4	System	0xfa800223cc60	0x584	TmRm	0x1f007f	
4	System	0xfa8002ad9560	0x588	Process	0x2a	dllhost.exe Pid 1876
4	System	0xfa8002eeb7e0	0x58c	File	0x12019f	\Device\HarddiskVolume2\Users\Analyst\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000002.regtrans-ms
4	System	0xfa80027fa4c0	0x594	File	0x12019f	\Device\HarddiskVolume2\Users\Analyst\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000001.regtrans-ms
4	System	0xfa8002ca4240	0x598	Process	0x2a	Ransomware.wan Pid 2320
4	System	0xfa8003226ca0	0x59c	File	0x2000003	\Device\HarddiskVolume2\Users\Analyst\ntuser.dat.LOG2
4	System	0xfa8000f85f20	0x5a0	File	0x12019f	\Device\HarddiskVolume2\Windows\System32\config\TxR\{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.3.regtrans-ms
4	System	0xfa8002d865d0	0x5a4	File	0x2000003	\Device\HarddiskVolume2\Users\Analyst\ntuser.dat.LOG1
4	System	0xfa8002d15b00	0x5a8	Process	0x2a	spoolsv.exe Pid 1120
4	System	0xfa8002ca7f20	0x5ac	File	0x2020003	\Device\HarddiskVolume2\Users\Analyst\NTUSER.DAT
4	System	0xf8a001700830	0x5b4	Directory	0xf000f	00000000-00037c96
4	System	0xfa8003003890	0x5bc	File	0x12019f	\Device\HarddiskVolume2\Users\Analyst\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TM.blf
4	System	0xfa8002f60940	0x5c4	Thread	0x1fffff	Tid 2888 Pid 4
4	System	0xf8a001bc5400	0x5c8	Token	0xe	
4	System	0xf8a001f50ad0	0x5d0	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\OBJECTTABLE\96
4	System	0xfa8002f8fb00	0x5e0	Process	0x2a	dllhost.exe Pid 1968
4	System	0xfa8002d85790	0x5e8	File	0x12019f	\Device\HarddiskVolume2\Windows\System32\config\TxR\{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.2.regtrans-ms
4	System	0xfa8002fa2b00	0x5ec	Process	0x2a	WmiPrvSE.exe Pid 1908
4	System	0xfa8002f8fb00	0x5f4	Process	0x2a	dllhost.exe Pid 1968
4	System	0xf8a0033ca060	0x5f8	Token	0xf01ff	
4	System	0xfa8000d2df20	0x5fc	File	0x12019f	\Device\HarddiskVolume2\Windows\System32\config\TxR\{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.0.regtrans-ms
4	System	0xfa8000eee060	0x600	Process	0x2a	sppsvc.exe Pid 1080
4	System	0xfa80022679b0	0x618	Process	0x1fffff	svchost.exe Pid 1000
4	System	0xfa8002cc1b50	0x620	Thread	0x1fffff	Tid 1388 Pid 4
4	System	0xfa8002d2d060	0x628	Process	0x2a	svchost.exe Pid 1348
4	System	0xf8a001526620	0x62c	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\INDEXTABLE
4	System	0xfa80027ca970	0x630	Process	0x2a	dwm.exe Pid 2484
4	System	0xfa80120dbca0	0x634	File	0x12019f	\Device\HarddiskVolume2\Windows\System32\7B296FB0-376B-497e-B012-9C450E1B7327-5P-0.C7483456-A289-439d-8115-601632D005A0
4	System	0xfa8002a55c40	0x638	TmTm	0xf003f	
4	System	0xfa8000eee060	0x63c	Process	0x2a	sppsvc.exe Pid 1080
4	System	0xf8a001526560	0x640	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\INDEXTABLE\FILEIDINDEX-{89152D70-10CB-11EE-BB66-806E6F6E6963}
4	System	0xf8a002210ad0	0x644	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\OBJECTTABLE\9C
4	System	0xfa8000d05db0	0x648	TmRm	0x1f007f	
4	System	0xf8a0015264a0	0x650	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\OBJECTTABLE
4	System	0xfa8002ffe380	0x658	File	0x12019f	\Device\clfs\Device\HarddiskVolume2\Users\Analyst\AppData\Local\Microsoft\Windows\UsrClass.dat{ccef6b12-10cb-11ee-b5f0-90e8682d3ffa}.TM
4	System	0xfa8000e0fb00	0x65c	Process	0x2a	ProcessHacker. Pid 716
4	System	0xf8a0015263e0	0x660	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\LRULIST
4	System	0xfa8002fff430	0x668	File	0x12019f	\Device\clfs\Device\HarddiskVolume2\Users\Analyst\AppData\Local\Microsoft\Windows\UsrClass.dat{ccef6b12-10cb-11ee-b5f0-90e8682d3ffa}.TM
4	System	0xfa8002c763b0	0x66c	Thread	0x1fffff	Tid 2284 Pid 4
4	System	0xfa8000d05af0	0x678	TmRm	0x1f007f	
4	System	0xfa8000df81b0	0x67c	Process	0x2a	VSSVC.exe Pid 288
4	System	0xfa800da91f20	0x680	File	0x12019f	\Device\HarddiskVolume2\Windows\System32\config\TxR\{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.1.regtrans-ms
4	System	0xfa8002fff2e0	0x688	File	0x12019f	\Device\HarddiskVolume2\Users\Analyst\AppData\Local\Microsoft\Windows\UsrClass.dat{ccef6b12-10cb-11ee-b5f0-90e8682d3ffa}.TMContainer00000000000000000002.regtrans-ms
4	System	0xfa8000d5ec50	0x690	File	0x12019f	\Device\HarddiskVolume2\Windows\System32\config\TxR\{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.blf
4	System	0xfa8000df62a0	0x694	File	0x13008b	\Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTNT Kernel Logger.etl
4	System	0xfa8002fff070	0x698	File	0x12019f	\Device\HarddiskVolume2\Users\Analyst\AppData\Local\Microsoft\Windows\UsrClass.dat{ccef6b12-10cb-11ee-b5f0-90e8682d3ffa}.TMContainer00000000000000000001.regtrans-ms
4	System	0xf8a002253ee0	0x69c	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\OBJECTTABLE\9E
4	System	0xfa8000ea6a00	0x6a0	Process	0x2a	svchost.exe Pid 608
4	System	0xf8a0026d6a20	0x6a4	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\OBJECTTABLE\9A
4	System	0xfa8000e0fb00	0x6a8	Process	0x28	ProcessHacker. Pid 716
4	System	0xfa8003031d50	0x6ac	File	0x2000003	\Device\HarddiskVolume2\Users\Analyst\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2
4	System	0xf8a0026d5c60	0x6b0	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\OBJECTTABLE\98
4	System	0xfa80022af430	0x6b4	Process	0x2a	ida64.exe Pid 2248
4	System	0xf8a000df9060	0x6b8	Token	0xf01ff	
4	System	0xfa800303b8e0	0x6c0	File	0x12008b	\Device\HarddiskVolume2\Windows\System32\Msdtc\Trace\dtctrace.log
4	System	0xfa8002cc4a80	0x6c8	File	0x12019f	\Device\HarddiskVolume2\Windows\System32\7B296FB0-376B-497e-B012-9C450E1B7327-5P-1.C7483456-A289-439d-8115-601632D005A0
4	System	0xfa80022374d0	0x6cc	ALPC Port	0x1f0001	
4	System	0xf8a001dbf890	0x6d0	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\OBJECTTABLE\A1
4	System	0xfa8001bfbb00	0x6dc	Process	0x2a	taskhost.exe Pid 2432
4	System	0xfa8000ea6a00	0x6e0	Process	0x2a	svchost.exe Pid 608
4	System	0xfa8002e2e590	0x6e4	File	0x12008b	\Device\HarddiskVolume2\Windows\System32\wfp\wfpdiag.etl
4	System	0xfa8000e2e620	0x6e8	Process	0x2a	wmpnetwk.exe Pid 2968
4	System	0xfa8001d27b00	0x6ec	Process	0x2a	explorer.exe Pid 2508
4	System	0xfa8000f2f1c0	0x6f0	Process	0x2a	audiodg.exe Pid 4048
4	System	0xfa8002d95870	0x6f4	Process	0x2a	taskmgr.exe Pid 2648
4	System	0xf8a0017898d0	0x6fc	Directory	0xf000f	00000000-00037c70
4	System	0xfa8002fa3060	0x700	Process	0x2a	SearchProtocol Pid 852
4	System	0xf8a001cfb8e0	0x704	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}
4	System	0xfa80123fc590	0x70c	Process	0x2a	vmtoolsd.exe Pid 2600
4	System	0xfa8000dc32c0	0x714	ALPC Port	0x1f0001	
4	System	0xfa8000e2e620	0x718	Process	0x2a	wmpnetwk.exe Pid 2968
4	System	0xfa800f3ff050	0x71c	File	0x2000003	\Device\HarddiskVolume2\System Volume Information\Syscache.hve.LOG2
4	System	0xf8a00132d8b0	0x720	Token	0xf01ff	
4	System	0xf8a001bbcc70	0x724	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE
4	System	0xfa8000ea6a00	0x728	Process	0x2a	svchost.exe Pid 608
4	System	0xfa80027edb00	0x72c	Process	0x2a	SearchIndexer. Pid 2756
4	System	0xfa8000ee96d0	0x730	Process	0x2a	Ransomware.wan Pid 1512
4	System	0xfa8002d15b00	0x734	Process	0x2a	spoolsv.exe Pid 1120
4	System	0xfa8001d27b00	0x738	Process	0x2a	explorer.exe Pid 2508
4	System	0xfa8000e0fb00	0x744	Process	0x2a	ProcessHacker. Pid 716
4	System	0xf8a0022028e0	0x754	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\OBJECTTABLE\9F
4	System	0xfa8000ee96d0	0x75c	Process	0x2a	Ransomware.wan Pid 1512
4	System	0xfa8000de68e0	0x764	File	0x13019f	\Device\clfs\SystemRoot\System32\Config\TxR\{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR
4	System	0xfa8001568060	0x770	Process	0x2a	taskhsvc.exe Pid 3012
4	System	0xfa8002c00280	0x77c	Process	0x1fffff	svchost.exe Pid 868
4	System	0xf8a000ecefa0	0x780	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\OBJECTTABLE\94
4	System	0xfa8001420300	0x788	Process	0x2a	x32dbg.exe Pid 2820
4	System	0xfa80014e4a70	0x7b0	Process	0x2a	MpCmdRun.exe Pid 3436
4	System	0xf8a0023a7820	0x7b4	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\OBJECTTABLE\97
4	System	0xfa8002ca4240	0x7cc	Process	0x2a	Ransomware.wan Pid 2320
4	System	0xfa8001568060	0x7d0	Process	0x2a	taskhsvc.exe Pid 3012
4	System	0xf8a00264a880	0x7d8	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\OBJECTTABLE\93
4	System	0xf8a001cf3540	0x7dc	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\OBJECTTABLE\9B
4	System	0xf8a001f228b0	0x7fc	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\OBJECTTABLE\9D
4	System	0xfa80022af430	0x86c	Process	0x2a	ida64.exe Pid 2248
4	System	0xf8a001f18c40	0x888	Token	0xf01ff	
4	System	0xfa80014c12c0	0x890	Process	0x2a	SearchFilterHo Pid 3904
4	System	0xf8a0019a21b0	0x898	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\OBJECTTABLE\99
4	System	0xf8a001650990	0x8ac	Key	0xf003f	A\{F252E74E-10F4-11EE-83E8-90E8682D3FFA}\DEFAULTOBJECTSTORE\OBJECTTABLE\92
352	csrss.exe	0xf8a000103720	0x4	Key	0x9	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS
352	csrss.exe	0xf8a0007d5e00	0x8	Directory	0x3	KnownDlls
352	csrss.exe	0xfa800286e070	0xc	File	0x100020	\Device\HarddiskVolume2\Windows\System32
352	csrss.exe	0xfa800286d6a0	0x10	EtwRegistration	0x804	
352	csrss.exe	0xf8a004412870	0x14	Directory	0xf000f	BNOLINKS
352	csrss.exe	0xf8a004412440	0x18	SymbolicLink	0xf0001	0
352	csrss.exe	0xf8a004412690	0x1c	Directory	0xf000f	0
352	csrss.exe	0xf8a0000f3cb0	0x20	Directory	0xf000f	DosDevices
352	csrss.exe	0xf8a0007bf890	0x24	Directory	0xf000f	Windows
352	csrss.exe	0xf8a000c0e760	0x28	Directory	0xf000f	BaseNamedObjects
352	csrss.exe	0xf8a0000e6340	0x2c	Section	0xf001f	SharedSection
352	csrss.exe	0xf8a000c10080	0x30	Directory	0xf000f	Restricted
352	csrss.exe	0xf8a000c13bd0	0x34	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS
352	csrss.exe	0xf8a000c10de0	0x38	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER
352	csrss.exe	0xfa8002328dd0	0x3c	Event	0x1f0003	
352	csrss.exe	0xfa80028acfe0	0x40	Event	0x1f0003	
352	csrss.exe	0xfa80028acba0	0x44	Event	0x1f0003	
352	csrss.exe	0xfa80028362a0	0x48	Event	0x1f0003	
352	csrss.exe	0xfa80028365e0	0x4c	Event	0x1f0003	
352	csrss.exe	0xfa80029ffe60	0x50	ALPC Port	0x1f0001	
352	csrss.exe	0xfa8002920690	0x54	Thread	0x1fffff	Tid 380 Pid 352
352	csrss.exe	0xfa8002bb4480	0x58	ALPC Port	0x1f0001	
352	csrss.exe	0xfa8002920060	0x5c	Thread	0x1fffff	Tid 384 Pid 352
352	csrss.exe	0xf8a00442a420	0x60	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\SIDEBYSIDE
352	csrss.exe	0xfa8002a51730	0x64	Process	0x1fffff	wininit.exe Pid 404
352	csrss.exe	0xfa8002922670	0x68	ALPC Port	0x1f0001	ApiPort
352	csrss.exe	0xfa8002923060	0x6c	Thread	0x1fffff	Tid 388 Pid 352
352	csrss.exe	0xfa8002922440	0x70	ALPC Port	0x1f0001	SbApiPort
352	csrss.exe	0xfa8002923b50	0x74	Thread	0x1fffff	Tid 392 Pid 352
352	csrss.exe	0xfa8002923950	0x78	ALPC Port	0x1f0001	
352	csrss.exe	0xfa8002920570	0x7c	Event	0x21f0003	
352	csrss.exe	0xfa8002a51220	0x80	Thread	0x1fffff	Tid 408 Pid 404
352	csrss.exe	0xfa8002952330	0x84	ALPC Port	0x1f0001	
352	csrss.exe	0xfa8009d61790	0x88	Thread	0x1fffff	Tid 424 Pid 352
352	csrss.exe	0xf8a002204690	0x8c	Section	0xf0007	
352	csrss.exe	0xfa8000ea6a00	0x90	Process	0x1fffff	svchost.exe Pid 608
352	csrss.exe	0xfa8002ab43b0	0x94	Thread	0x1fffff	Tid 472 Pid 352
352	csrss.exe	0xfa8002a23c00	0x98	Event	0x21f0003	
352	csrss.exe	0xfa8002ac1b50	0x9c	Thread	0x1fffff	Tid 476 Pid 352
352	csrss.exe	0xfa8002a738c0	0xa0	Event	0x21f0003	
352	csrss.exe	0xfa8002ac15b0	0xa4	Event	0x1f0003	WinSta0_DesktopSwitch
352	csrss.exe	0xfa8002952f60	0xa8	WindowStation	0xf0003	
352	csrss.exe	0xfa800280bb50	0xac	Thread	0x1fffff	Tid 2984 Pid 964
352	csrss.exe	0xfa8002ad8b00	0xb0	Process	0x1fffff	services.exe Pid 508
352	csrss.exe	0xfa8002acb690	0xb4	Event	0x21f0003	
352	csrss.exe	0xfa8000ee7b50	0xb8	Thread	0x1fffff	Tid 3648 Pid 2320
352	csrss.exe	0xfa8001cfbf90	0xbc	EtwRegistration	0x804	
352	csrss.exe	0xf8a000dd4d50	0xc0	Key	0xf003f	MACHINE
352	csrss.exe	0xfa8002adbb00	0xc4	Process	0x1fffff	lsass.exe Pid 516
352	csrss.exe	0xf8a000df4d50	0xc8	Section	0xf0007	
352	csrss.exe	0xfa8002adddd0	0xcc	File	0x100001	\Device\KsecDD
352	csrss.exe	0xfa80024ff670	0xd0	ALPC Port	0x1f0001	
352	csrss.exe	0xfa8002ae6b00	0xd4	Process	0x1fffff	lsm.exe Pid 524
352	csrss.exe	0xf8a000df3340	0xd8	Section	0xf0007	
352	csrss.exe	0xfa8002ae65f0	0xdc	Thread	0x1fffff	Tid 528 Pid 524
352	csrss.exe	0xfa8000f26460	0xe0	Thread	0x1fffff	Tid 2772 Pid 1348
352	csrss.exe	0xf8a000df9fc0	0xe4	Section	0xf0007	
352	csrss.exe	0xfa8002aded60	0xe8	ALPC Port	0x1f0001	
352	csrss.exe	0xfa8002a89350	0xec	Thread	0x1fffff	Tid 536 Pid 352
352	csrss.exe	0xf8a000df6e90	0xf0	Section	0xf0007	
352	csrss.exe	0xfa8002adae10	0xf4	Event	0x21f0003	
352	csrss.exe	0xfa8002aafe60	0xf8	ALPC Port	0x1f0001	
